ICD9_CODE,SHORT_TITLE,LONG_TITLE,COUNT,USE,VARIABLE
1725,Malig melanoma trunk,"Malignant melanoma of skin of trunk, except scrotum",9,1,2
1726,Malig melanoma arm,"Malignant melanoma of skin of upper limb, including shoulder",2,1,2
1727,Malig melanoma leg,"Malignant melanoma of skin of lower limb, including hip",2,1,2
1728,Malig melanoma skin NEC,Malignant melanoma of other specified sites of skin,2,1,2
1729,Malig melanoma skin NOS,"Melanoma of skin, site unspecified",16,1,2
1743,Mal neo breast low-inner,Malignant neoplasm of lower-inner quadrant of female breast,2,1,2
1744,Mal neo breast up-outer,Malignant neoplasm of upper-outer quadrant of female breast,8,1,2
1745,Mal neo breast low-outer,Malignant neoplasm of lower-outer quadrant of female breast,1,1,2
1748,Malign neopl breast NEC,Malignant neoplasm of other specified sites of female breast,54,1,2
1749,Malign neopl breast NOS,"Malignant neoplasm of breast (female), unspecified",44,1,2
1759,Mal neo male breast NEC,Malignant neoplasm of other and unspecified sites of male breast,2,1,2
1760,Skin - kaposi's sarcoma,"Kaposi's sarcoma, skin",4,1,2
1761,Sft tisue - kpsi's srcma,"Kaposi's sarcoma, soft tissue",1,1,2
1763,GI sites - kpsi's srcoma,"Kaposi's sarcoma, gastrointestinal sites",2,1,2
1764,Lung - kaposi's sarcoma,"Kaposi's sarcoma, lung",3,1,2
1765,Lym nds - kpsi's sarcoma,"Kaposi's sarcoma, lymph nodes",1,1,2
1768,Spf sts - kpsi's sarcoma,"Kaposi's sarcoma, other specified sites",1,1,2
1769,Kaposi's sarcoma NOS,"Kaposi's sarcoma, unspecified site",3,1,2
1800,Malig neo endocervix,Malignant neoplasm of endocervix,2,1,2
1803,Ac miliary tb-micro dx,"Acute miliary tuberculosis, tubercle bacilli found (in sputum) by microscopy",2,1,2
1808,Malig neo cervix NEC,Malignant neoplasm of other specified sites of cervix,5,1,2
1809,Mal neo cervix uteri NOS,"Malignant neoplasm of cervix uteri, unspecified site",6,1,2
1820,Malig neo corpus uteri,"Malignant neoplasm of corpus uteri, except isthmus",23,1,2
1830,Malign neopl ovary,Malignant neoplasm of ovary,72,1,2
1832,Mal neo fallopian tube,Malignant neoplasm of fallopian tube,1,1,2
1838,Mal neo adnexa NEC,Malignant neoplasm of other specified sites of uterine adnexa,1,1,2
1840,Malign neopl vagina,Malignant neoplasm of vagina,2,1,2
1844,Malign neopl vulva NOS,"Malignant neoplasm of vulva, unspecified site",5,1,2
1848,Mal neo female genit NEC,Malignant neoplasm of other specified sites of female genital organs,1,1,2
1869,Malig neo testis NEC,Malignant neoplasm of other and unspecified testis,2,1,2
1874,Malig neo penis NOS,"Malignant neoplasm of penis, part unspecified",2,1,2
1880,Mal neo bladder-trigone,Malignant neoplasm of trigone of urinary bladder,2,1,2
1881,Mal neo bladder-dome,Malignant neoplasm of dome of urinary bladder,1,1,2
1882,Mal neo bladder-lateral,Malignant neoplasm of lateral wall of urinary bladder,6,1,2
1883,Mal neo bladder-anterior,Malignant neoplasm of anterior wall of urinary bladder,2,1,2
1884,Mal neo bladder-post,Malignant neoplasm of posterior wall of urinary bladder,2,1,2
1885,Mal neo bladder neck,Malignant neoplasm of bladder neck,2,1,2
1888,Malig neo bladder NEC,Malignant neoplasm of other specified sites of bladder,54,1,2
1889,Malig neo bladder NOS,"Malignant neoplasm of bladder, part unspecified",26,1,2
1890,Malig neopl kidney,"Malignant neoplasm of kidney, except pelvis",168,1,2
1890,Miliary TB NOS-unspec,"Miliary tuberculosis, unspecified, unspecified",1,1,2
1891,Malig neo renal pelvis,Malignant neoplasm of renal pelvis,6,1,2
1892,Malign neopl ureter,Malignant neoplasm of ureter,3,1,2
1893,Malign neopl urethra,Malignant neoplasm of urethra,1,1,2
1894,Miliary TB NOS-cult dx,"Miliary tuberculosis, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",1,1,2
1898,Mal neo urinary NEC,Malignant neoplasm of other specified sites of urinary organs,1,1,2
1906,Malign neopl choroid,Malignant neoplasm of choroid,1,1,2
1910,Malign neopl cerebrum,"Malignant neoplasm of cerebrum, except lobes and ventricles",5,1,2
1911,Malig neo frontal lobe,Malignant neoplasm of frontal lobe,49,1,2
1912,Mal neo temporal lobe,Malignant neoplasm of temporal lobe,39,1,2
1913,Mal neo parietal lobe,Malignant neoplasm of parietal lobe,30,1,2
1914,Mal neo occipital lobe,Malignant neoplasm of occipital lobe,7,1,2
1915,Mal neo cereb ventricle,Malignant neoplasm of ventricles,6,1,2
1916,Mal neo cerebellum NOS,Malignant neoplasm of cerebellum nos,1,1,2
1917,Mal neo brain stem,Malignant neoplasm of brain stem,4,1,2
1918,Malig neo brain NEC,Malignant neoplasm of other parts of brain,28,1,2
1919,Malig neo brain NOS,"Malignant neoplasm of brain, unspecified",39,1,2
1920,Mal neo cranial nerves,Malignant neoplasm of cranial nerves,1,1,2
1921,Mal neo cerebral mening,Malignant neoplasm of cerebral meninges,3,1,2
1922,Mal neo spinal cord,Malignant neoplasm of spinal cord,4,1,2
1940,Malign neopl adrenal,Malignant neoplasm of adrenal gland,5,1,2
1941,Malig neo parathyroid,Malignant neoplasm of parathyroid gland,2,1,2
1943,Malig neo pituitary,Malignant neoplasm of pituitary gland and craniopharyngeal duct,1,1,2
1945,Mal neo carotid body,Malignant neoplasm of carotid body,1,1,2
1950,Mal neo head/face/neck,"Malignant neoplasm of head, face, and neck",8,1,2
1951,Malign neopl thorax,Malignant neoplasm of thorax,1,1,2
1952,Malig neo abdomen,Malignant neoplasm of abdomen,1,1,2
1958,Malig neo site NEC,Malignant neoplasm of other specified sites,3,1,2
1960,Mal neo lymph-head/neck,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face, and neck",82,1,2
1961,Mal neo lymph-intrathor,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,204,1,2
1962,Mal neo lymph intra-abd,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,200,1,2
1963,Mal neo lymph-axilla/arm,Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb,38,1,2
1965,Mal neo lymph-inguin/leg,Secondary and unspecified malignant neoplasm of lymph nodes of inguinal region and lower limb,20,1,2
1966,Mal neo lymph-intrapelv,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes,18,1,2
1968,Mal neo lymph node-mult,Secondary and unspecified malignant neoplasm of lymph nodes of multiple sites,28,1,2
1969,Mal neo lymph node NOS,"Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified",9,1,2
1970,Secondary malig neo lung,Secondary malignant neoplasm of lung,593,1,2
1971,Sec mal neo mediastinum,Secondary malignant neoplasm of mediastinum,45,1,2
1972,Second malig neo pleura,Secondary malignant neoplasm of pleura,178,1,2
1973,Sec malig neo resp NEC,Secondary malignant neoplasm of other respiratory organs,29,1,2
1974,Sec malig neo sm bowel,Secondary malignant neoplasm of small intestine including duodenum,82,1,2
1975,Sec malig neo lg bowel,Secondary malignant neoplasm of large intestine and rectum,62,1,2
1976,Sec mal neo peritoneum,Secondary malignant neoplasm of retroperitoneum and peritoneum,253,1,2
1977,Second malig neo liver,"Malignant neoplasm of liver, secondary",637,1,2
1978,Sec mal neo GI NEC,Secondary malignant neoplasm of other digestive organs and spleen,118,1,2
1980,Second malig neo kidney,Secondary malignant neoplasm of kidney,27,1,2
1981,Sec malig neo urin NEC,Secondary malignant neoplasm of other urinary organs,30,1,2
1982,Secondary malig neo skin,Secondary malignant neoplasm of skin,29,1,2
1983,Sec mal neo brain/spine,Secondary malignant neoplasm of brain and spinal cord,563,1,2
1984,Sec malig neo nerve NEC,Secondary malignant neoplasm of other parts of nervous system,69,1,2
1985,Secondary malig neo bone,Secondary malignant neoplasm of bone and bone marrow,663,1,2
1986,Second malig neo ovary,Secondary malignant neoplasm of ovary,14,1,2
1987,Second malig neo adrenal,Secondary malignant neoplasm of adrenal gland,117,1,2
1990,Malig neo disseminated,Disseminated malignant neoplasm without specification of site,5,1,2
1991,Malignant neoplasm NOS,Other malignant neoplasm without specification of site,138,1,2
2101,Benign neoplasm tongue,Benign neoplasm of tongue,1,1,2
2102,Ben neo major salivary,Benign neoplasm of major salivary glands,2,1,2
2104,Benign neo mouth NEC/NOS,Benign neoplasm of other and unspecified parts of mouth,1,1,2
2110,Benign neo esophagus,Benign neoplasm of esophagus,1,1,2
2111,Benign neoplasm stomach,Benign neoplasm of stomach,55,1,2
2112,Benign neoplasm sm bowel,"Benign neoplasm of duodenum, jejunum, and ileum",30,1,2
2113,Benign neoplasm lg bowel,Benign neoplasm of colon,234,1,2
2114,Benign neopl rectum/anus,Benign neoplasm of rectum and anal canal,27,1,2
2115,Ben neo liver/bile ducts,Benign neoplasm of liver and biliary passages,12,1,2
2116,Benign neoplasm pancreas,"Benign neoplasm of pancreas, except islets of Langerhans",7,1,2
2118,Ben neo peritoneum,Benign neoplasm of retroperitoneum and peritoneum,4,1,2
2119,Ben neo GI tract NEC/NOS,Benign neoplasm of other and unspecified site in the digestive system,2,1,2
2120,Ben neo nasal cav/sinus,"Benign neoplasm of nasal cavities, middle ear, and accessory sinuses",1,1,2
2121,Benign neo larynx,Benign neoplasm of larynx,2,1,2
2122,Benign neo trachea,Benign neoplasm of trachea,1,1,2
2123,Benign neo bronchus/lung,Benign neoplasm of bronchus and lung,3,1,2
2125,Benign neo mediastinum,Benign neoplasm of mediastinum,1,1,2
2126,Benign neoplasm thymus,Benign neoplasm of thymus,5,1,2
2127,Benign neoplasm heart,Benign neoplasm of heart,34,1,2
2130,Ben neo skull/face bone,Benign neoplasm of bones of skull and face,2,1,2
2132,Benign neo vertebrae,"Benign neoplasm of vertebral column, excluding sacrum and coccyx",1,1,2
2137,Ben neo long bones leg,Benign neoplasm of long bones of lower limb,1,1,2
2140,Lipoma skin face,Lipoma of skin and subcutaneous tissue of face,1,1,2
2141,Lipoma skin NEC,Lipoma of other skin and subcutaneous tissue,4,1,2
2142,Lipoma intrathoracic,Lipoma of intrathoracic organs,2,1,2
2143,Lipoma intra-abdominal,Lipoma of intra-abdominal organs,6,1,2
2148,Lipoma NEC,Lipoma of other specified sites,15,1,2
2149,Lipoma NOS,"Lipoma, unspecified site",1,1,2
2153,Ben neo soft tissue leg,"Other benign neoplasm of connective and other soft tissue of lower limb, including hip",1,1,2
2154,Ben neo soft tis thorax,Other benign neoplasm of connective and other soft tissue of thorax,1,1,2
2155,Ben neo soft tis abdomen,Other benign neoplasm of connective and other soft tissue of abdomen,3,1,2
2156,Ben neo soft tis pelvis,Other benign neoplasm of connective and other soft tissue of pelvis,1,1,2
2163,Benign neo skin face NEC,Benign neoplasm of skin of other and unspecified parts of face,2,1,2
2165,Benign neo skin trunk,"Benign neoplasm of skin of trunk, except scrotum",4,1,2
2166,Benign neo skin arm,"Benign neoplasm of skin of upper limb, including shoulder",2,1,2
2180,Submucous leiomyoma,Submucous leiomyoma of uterus,6,1,2
2181,Intramural leiomyoma,Intramural leiomyoma of uterus,21,1,2
2182,Subserous leiomyoma,Subserous leiomyoma of uterus,10,1,2
2189,Uterine leiomyoma NOS,"Leiomyoma of uterus, unspecified",67,1,2
2191,Benign neo corpus uteri,Benign neoplasm of corpus uteri,1,1,2
2210,Ben neo fallopian tube,Benign neoplasm of fallopian tube and uterine ligaments,1,1,2
2230,Benign neoplasm kidney,"Benign neoplasm of kidney, except pelvis",8,1,2
2250,Benign neoplasm brain,Benign neoplasm of brain,18,1,2
2251,Benign neo cranial nerve,Benign neoplasm of cranial nerves,8,1,2
2252,Ben neo cerebr meninges,Benign neoplasm of cerebral meninges,180,1,2
2253,Benign neo spinal cord,Benign neoplasm of spinal cord,1,1,2
2254,Ben neo spinal meninges,Benign neoplasm of spinal meninges,7,1,2
2270,Benign neoplasm adrenal,Benign neoplasm of adrenal gland,45,1,2
2271,Benign neo parathyroid,Benign neoplasm of parathyroid gland,8,1,2
2273,Benign neo pituitary,Benign neoplasm of pituitary gland and craniopharyngeal duct,39,1,2
2281,"Lymphangioma, any site","Lymphangioma, any site",2,1,2
2298,Benign neoplasm NEC,Benign neoplasm of other specified sites,2,1,2
2300,Ca in situ oral cav/phar,"Carcinoma in situ of lip, oral cavity, and pharynx",2,1,2
2301,Ca in situ esophagus,Carcinoma in situ of esophagus,3,1,2
2302,Ca in situ stomach,Carcinoma in situ of stomach,1,1,2
2306,Ca in situ anus NOS,"Carcinoma in situ of anus, unspecified",1,1,2
2309,Ca in situ GI NEC/NOS,Carcinoma in situ of other and unspecified digestive organs,2,1,2
2312,Ca in situ bronchus/lung,Carcinoma in situ of bronchus and lung,1,1,2
2330,Ca in situ breast,Carcinoma in situ of breast,15,1,2
2331,Ca in situ cervix uteri,Carcinoma in situ of cervix uteri,2,1,2
2334,Ca in situ prostate,Carcinoma in situ of prostate,2,1,2
2337,Ca in situ bladder,Carcinoma in situ of bladder,6,1,2
2339,Ca in situ urinary NEC,Carcinoma in situ of other and unspecified urinary organs,4,1,2
2352,Unc behav neo intestine,"Neoplasm of uncertain behavior of stomach, intestines, and rectum",9,1,2
2353,Unc behav neo liver,Neoplasm of uncertain behavior of liver and biliary passages,6,1,2
2354,Unc behav neo peritoneum,Neoplasm of uncertain behavior of retroperitoneum and peritoneum,3,1,2
2355,Unc behav neo GI NEC,Neoplasm of uncertain behavior of other and unspecified digestive organs,7,1,2
2356,Unc behav neo larynx,Neoplasm of uncertain behavior of larynx,2,1,2
2357,Unc behav neo lung,"Neoplasm of uncertain behavior of trachea, bronchus, and lung",6,1,2
2358,Unc behav neo pleura,"Neoplasm of uncertain behavior of pleura, thymus, and mediastinum",1,1,2
2360,Uncert behav neo uterus,Neoplasm of uncertain behavior of uterus,1,1,2
2362,Unc behav neo ovary,Neoplasm of uncertain behavior of ovary,2,1,2
2367,Unc behav neo bladder,Neoplasm of uncertain behavior of bladder,2,1,2
2370,Unc behav neo pituitary,Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct,3,1,2
2371,Unc behav neo pineal,Neoplasm of uncertain behavior of pineal gland,2,1,2
2373,Unc behav neo paragang,Neoplasm of uncertain behavior of paraganglia,4,1,2
2375,Unc beh neo brain/spinal,Neoplasm of uncertain behavior of brain and spinal cord,26,1,2
2376,Unc behav neo meninges,Neoplasm of uncertain behavior of meninges,2,1,2
2379,Unc beh neo nerv sys NEC,Neoplasm of uncertain behavior of other and unspecified parts of nervous system,1,1,2
2380,Unc behav neo bone,Neoplasm of uncertain behavior of bone and articular cartilage,3,1,2
2381,Unc behav neo soft tissu,Neoplasm of uncertain behavior of connective and other soft tissue,9,1,2
2382,Unc behav neo skin,Neoplasm of uncertain behavior of skin,2,1,2
2384,Polycythemia vera,Polycythemia vera,82,1,2
2386,Plasmacytoma NOS,Neoplasm of uncertain behavior of plasma cells,4,1,2
2388,Uncert behavior neo NEC,Neoplasm of uncertain behavior of other specified sites,1,1,2
2390,Digestive neoplasm NOS,Neoplasm of unspecified nature of digestive system,14,1,2
2391,Respiratory neoplasm NOS,Neoplasm of unspecified nature of respiratory system,2,1,2
2392,Bone/skin neoplasm NOS,"Neoplasm of unspecified nature of bone, soft tissue, and skin",5,1,2
2394,Bladder neoplasm NOS,Neoplasm of unspecified nature of bladder,1,1,2
2395,Other gu neoplasm NOS,Neoplasm of unspecified nature of other genitourinary organs,3,1,2
2396,Brain neoplasm NOS,Neoplasm of unspecified nature of brain,12,1,2
2397,Endocrine/nerv neo NOS,Neoplasm of unspecified nature of endocrine glands and other parts of nervous system,5,1,2
2409,Goiter NOS,"Goiter, unspecified",42,1,3
2410,Nontox uninodular goiter,Nontoxic uninodular goiter,109,1,3
2411,Nontox multinodul goiter,Nontoxic multinodular goiter,60,1,3
2419,Nontox nodul goiter NOS,Unspecified nontoxic nodular goiter,10,1,3
2440,Postsurgical hypothyroid,Postsurgical hypothyroidism,150,1,3
2441,Postablat hypothyr NEC,Other postablative hypothyroidism,47,1,3
2442,Iodine hypothyroidism,Iodine hypothyroidism,6,1,3
2443,Iatrogen hypothyroid NEC,Other iatrogenic hypothyroidism,12,1,3
2448,Acquired hypothyroid NEC,Other specified acquired hypothyroidism,17,1,3
2449,Hypothyroidism NOS,Unspecified acquired hypothyroidism,3506,1,3
2452,Chr lymphocyt thyroidit,Chronic lymphocytic thyroiditis,21,1,3
2454,Iatrogenic thyroiditis,Iatrogenic thyroiditis,1,1,3
2458,Chr thyroiditis NEC/NOS,Other and unspecified chronic thyroiditis,1,1,3
2459,Thyroiditis NOS,"Thyroiditis, unspecified",3,1,3
2462,Cyst of thyroid,Cyst of thyroid,4,1,3
2468,Disorders of thyroid NEC,Other specified disorders of thyroid,3,1,3
2469,Disorder of thyroid NOS,Unspecified disorder of thyroid,19,1,3
2511,Oth spcf hypoglycemia,Other specified hypoglycemia,23,1,3
2512,Hypoglycemia NOS,"Hypoglycemia, unspecified",87,1,3
2513,Postsurg hypoinsulinemia,Postsurgical hypoinsulinemia,12,1,3
2515,Abnorm secretion gastrin,Abnormality of secretion of gastrin,7,1,3
2518,Pancreatic disorder NEC,Other specified disorders of pancreatic internal secretion,128,1,3
